Parent_Code,Parent_Label,Child_Code,Child_Label
3905,OECD (Organisation for Economic Cooperation and Development),638,Reunion
3412,European Union (2020 …),638,Reunion
3412,European Union (2020 …),642,Romania
3916,G20 (Group of Twenty),643,Russian Federation
3919,G-77 (Group of 77),646,Rwanda
3919,G-77 (Group of 77),659,Saint Kitts and Nevis
3919,G-77 (Group of 77),662,Saint Lucia
3919,G-77 (Group of 77),670,Saint Vincent and the Grenadines
3919,G-77 (Group of 77),678,Sao Tome and Principe
3916,G20 (Group of Twenty),682,Saudi Arabia
3919,G-77 (Group of 77),682,Saudi Arabia
3919,G-77 (Group of 77),686,Senegal
3919,G-77 (Group of 77),690,Seychelles
3919,G-77 (Group of 77),694,Sierra Leone
3919,G-77 (Group of 77),702,Singapore
3905,OECD (Organisation for Economic Cooperation and Development),703,Slovakia
3412,European Union (2020 …),703,Slovakia
3919,G-77 (Group of 77),704,Viet Nam
3905,OECD (Organisation for Economic Cooperation and Development),705,Slovenia
3412,European Union (2020 …),705,Slovenia
3919,G-77 (Group of 77),706,Somalia
3916,G20 (Group of Twenty),710,South Africa
3919,G-77 (Group of 77),710,South Africa
3919,G-77 (Group of 77),716,Zimbabwe
3919,G-77 (Group of 77),720,"Yemen, Democratic"
3905,OECD (Organisation for Economic Cooperation and Development),724,Spain
3412,European Union (2020 …),724,Spain
3919,G-77 (Group of 77),736,Sudan (...2011)
3919,G-77 (Group of 77),740,Suriname
3905,OECD (Organisation for Economic Cooperation and Development),744,Svalbard and Jan Mayen Islands
3919,G-77 (Group of 77),748,Eswatini
3905,OECD (Organisation for Economic Cooperation and Development),752,Sweden
3412,European Union (2020 …),752,Sweden
3905,OECD (Organisation for Economic Cooperation and Development),756,Switzerland
3919,G-77 (Group of 77),760,Syrian Arab Republic
3919,G-77 (Group of 77),762,Tajikistan
3919,G-77 (Group of 77),764,Thailand
3919,G-77 (Group of 77),768,Togo
3919,G-77 (Group of 77),776,Tonga
3919,G-77 (Group of 77),780,Trinidad and Tobago
3919,G-77 (Group of 77),784,United Arab Emirates
3919,G-77 (Group of 77),788,Tunisia
3905,OECD (Organisation for Economic Cooperation and Development),792,Turkiye
3916,G20 (Group of Twenty),792,Turkiye
3919,G-77 (Group of 77),795,Turkmenistan
3919,G-77 (Group of 77),800,Uganda
3916,G20 (Group of Twenty),810,Union of Soviet Socialist Republics
3919,G-77 (Group of 77),818,Egypt
3905,OECD (Organisation for Economic Cooperation and Development),826,United Kingdom
3916,G20 (Group of Twenty),826,United Kingdom
3919,G-77 (Group of 77),834,United Republic of Tanzania
3905,OECD (Organisation for Economic Cooperation and Development),840,United States
3916,G20 (Group of Twenty),840,United States
3919,G-77 (Group of 77),854,Burkina Faso
3919,G-77 (Group of 77),858,Uruguay
3919,G-77 (Group of 77),862,Venezuela (Bolivarian Rep. of)
3919,G-77 (Group of 77),882,Samoa
3919,G-77 (Group of 77),886,"Yemen, Arab Republic"
3919,G-77 (Group of 77),887,Yemen
3919,G-77 (Group of 77),894,Zambia
3916,G20 (Group of Twenty),960,Indonesia (...2002)
3919,G-77 (Group of 77),960,Indonesia (...2002)
3919,G-77 (Group of 77),728,South Sudan
3919,G-77 (Group of 77),729,Sudan
3412,European Union (2020 …),3412u,European Union (2020 …) n.e.s.
3905,OECD (Organisation for Economic Cooperation and Development),578,Norway
3380,Convention on Biological Diversity (CBD),004,Afghanistan
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),004,Afghanistan
3382,Nagoya Protocol on Access and Benefit Sharing,004,Afghanistan
3380,Convention on Biological Diversity (CBD),008,Albania
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),008,Albania
3382,Nagoya Protocol on Access and Benefit Sharing,008,Albania
3384,BioTrade countries,008,Albania
3380,Convention on Biological Diversity (CBD),012,Algeria
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),012,Algeria
3380,Convention on Biological Diversity (CBD),020,Andorra
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),020,Andorra
3380,Convention on Biological Diversity (CBD),024,Angola
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),024,Angola
3382,Nagoya Protocol on Access and Benefit Sharing,024,Angola
3380,Convention on Biological Diversity (CBD),028,Antigua and Barbuda
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),028,Antigua and Barbuda
3382,Nagoya Protocol on Access and Benefit Sharing,028,Antigua and Barbuda
3380,Convention on Biological Diversity (CBD),031,Azerbaijan
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),031,Azerbaijan
3380,Convention on Biological Diversity (CBD),032,Argentina
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),032,Argentina
3382,Nagoya Protocol on Access and Benefit Sharing,032,Argentina
3384,BioTrade countries,032,Argentina
3380,Convention on Biological Diversity (CBD),036,Australia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),036,Australia
3384,BioTrade countries,036,Australia
3384,BioTrade countries,040,Austria
3380,Convention on Biological Diversity (CBD),044,Bahamas
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),044,Bahamas
3382,Nagoya Protocol on Access and Benefit Sharing,044,Bahamas
3380,Convention on Biological Diversity (CBD),048,Bahrain
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),048,Bahrain
3382,Nagoya Protocol on Access and Benefit Sharing,048,Bahrain
3380,Convention on Biological Diversity (CBD),050,Bangladesh
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),050,Bangladesh
3382,Nagoya Protocol on Access and Benefit Sharing,050,Bangladesh
3380,Convention on Biological Diversity (CBD),051,Armenia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),051,Armenia
3380,Convention on Biological Diversity (CBD),052,Barbados
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),052,Barbados
3380,Convention on Biological Diversity (CBD),064,Bhutan
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),064,Bhutan
3382,Nagoya Protocol on Access and Benefit Sharing,064,Bhutan
3380,Convention on Biological Diversity (CBD),068,Bolivia (Plurinational State of)
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),068,Bolivia (Plurinational State of)
3382,Nagoya Protocol on Access and Benefit Sharing,068,Bolivia (Plurinational State of)
3383,LMMC (Like-Minded Megadiverse Countries),068,Bolivia (Plurinational State of)
3380,Convention on Biological Diversity (CBD),070,Bosnia and Herzegovina
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),070,Bosnia and Herzegovina
3384,BioTrade countries,070,Bosnia and Herzegovina
3380,Convention on Biological Diversity (CBD),072,Botswana
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),072,Botswana
3382,Nagoya Protocol on Access and Benefit Sharing,072,Botswana
3384,BioTrade countries,072,Botswana
3380,Convention on Biological Diversity (CBD),076,Brazil
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),076,Brazil
3382,Nagoya Protocol on Access and Benefit Sharing,076,Brazil
3383,LMMC (Like-Minded Megadiverse Countries),076,Brazil
3384,BioTrade countries,076,Brazil
3380,Convention on Biological Diversity (CBD),084,Belize
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),084,Belize
3380,Convention on Biological Diversity (CBD),090,Solomon Islands
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),090,Solomon Islands
3382,Nagoya Protocol on Access and Benefit Sharing,090,Solomon Islands
3380,Convention on Biological Diversity (CBD),096,Brunei Darussalam
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),096,Brunei Darussalam
3384,BioTrade countries,100,Bulgaria
3380,Convention on Biological Diversity (CBD),104,Myanmar
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),104,Myanmar
3382,Nagoya Protocol on Access and Benefit Sharing,104,Myanmar
3384,BioTrade countries,104,Myanmar
3380,Convention on Biological Diversity (CBD),108,Burundi
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),108,Burundi
3382,Nagoya Protocol on Access and Benefit Sharing,108,Burundi
3380,Convention on Biological Diversity (CBD),112,Belarus
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),112,Belarus
3382,Nagoya Protocol on Access and Benefit Sharing,112,Belarus
3380,Convention on Biological Diversity (CBD),116,Cambodia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),116,Cambodia
3382,Nagoya Protocol on Access and Benefit Sharing,116,Cambodia
3384,BioTrade countries,116,Cambodia
3380,Convention on Biological Diversity (CBD),120,Cameroon
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),120,Cameroon
3382,Nagoya Protocol on Access and Benefit Sharing,120,Cameroon
3384,BioTrade countries,120,Cameroon
3380,Convention on Biological Diversity (CBD),124,Canada
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),124,Canada
3384,BioTrade countries,124,Canada
3380,Convention on Biological Diversity (CBD),132,Cabo Verde
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),132,Cabo Verde
3380,Convention on Biological Diversity (CBD),140,Central African Republic
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),140,Central African Republic
3382,Nagoya Protocol on Access and Benefit Sharing,140,Central African Republic
3380,Convention on Biological Diversity (CBD),144,Sri Lanka
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),144,Sri Lanka
3384,BioTrade countries,144,Sri Lanka
3380,Convention on Biological Diversity (CBD),148,Chad
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),148,Chad
3382,Nagoya Protocol on Access and Benefit Sharing,148,Chad
3384,BioTrade countries,148,Chad
3380,Convention on Biological Diversity (CBD),152,Chile
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),152,Chile
3384,BioTrade countries,152,Chile
3380,Convention on Biological Diversity (CBD),156,China
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),156,China
3382,Nagoya Protocol on Access and Benefit Sharing,156,China
3383,LMMC (Like-Minded Megadiverse Countries),156,China
3384,BioTrade countries,156,China
3380,Convention on Biological Diversity (CBD),170,Colombia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),170,Colombia
3383,LMMC (Like-Minded Megadiverse Countries),170,Colombia
3384,BioTrade countries,170,Colombia
3380,Convention on Biological Diversity (CBD),174,Comoros
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),174,Comoros
3382,Nagoya Protocol on Access and Benefit Sharing,174,Comoros
3384,BioTrade countries,174,Comoros
3384,BioTrade countries,175,Mayotte
3380,Convention on Biological Diversity (CBD),178,Congo
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),178,Congo
3382,Nagoya Protocol on Access and Benefit Sharing,178,Congo
3380,Convention on Biological Diversity (CBD),180,Dem. Rep. of the Congo
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),180,Dem. Rep. of the Congo
3382,Nagoya Protocol on Access and Benefit Sharing,180,Dem. Rep. of the Congo
3383,LMMC (Like-Minded Megadiverse Countries),180,Dem. Rep. of the Congo
3380,Convention on Biological Diversity (CBD),184,Cook Islands
3380,Convention on Biological Diversity (CBD),188,Costa Rica
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),188,Costa Rica
3383,LMMC (Like-Minded Megadiverse Countries),188,Costa Rica
3384,BioTrade countries,191,Croatia
3380,Convention on Biological Diversity (CBD),192,Cuba
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),192,Cuba
3382,Nagoya Protocol on Access and Benefit Sharing,192,Cuba
3380,Convention on Biological Diversity (CBD),204,Benin
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),204,Benin
3382,Nagoya Protocol on Access and Benefit Sharing,204,Benin
3380,Convention on Biological Diversity (CBD),212,Dominica
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),212,Dominica
3380,Convention on Biological Diversity (CBD),214,Dominican Republic
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),214,Dominican Republic
3382,Nagoya Protocol on Access and Benefit Sharing,214,Dominican Republic
3380,Convention on Biological Diversity (CBD),218,Ecuador
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),218,Ecuador
3382,Nagoya Protocol on Access and Benefit Sharing,218,Ecuador
3383,LMMC (Like-Minded Megadiverse Countries),218,Ecuador
3380,Convention on Biological Diversity (CBD),222,El Salvador
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),222,El Salvador
3384,BioTrade countries,222,El Salvador
3380,Convention on Biological Diversity (CBD),226,Equatorial Guinea
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),226,Equatorial Guinea
3380,Convention on Biological Diversity (CBD),230,Ethiopia (...1991)
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),230,Ethiopia (...1991)
3382,Nagoya Protocol on Access and Benefit Sharing,230,Ethiopia (...1991)
3383,LMMC (Like-Minded Megadiverse Countries),230,Ethiopia (...1991)
3380,Convention on Biological Diversity (CBD),231,Ethiopia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),231,Ethiopia
3382,Nagoya Protocol on Access and Benefit Sharing,231,Ethiopia
3383,LMMC (Like-Minded Megadiverse Countries),231,Ethiopia
3380,Convention on Biological Diversity (CBD),232,Eritrea
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),232,Eritrea
3382,Nagoya Protocol on Access and Benefit Sharing,232,Eritrea
3380,Convention on Biological Diversity (CBD),242,Fiji
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),242,Fiji
3382,Nagoya Protocol on Access and Benefit Sharing,242,Fiji
3384,BioTrade countries,246,Finland
3384,BioTrade countries,248,Aland Islands
3384,BioTrade countries,250,France
3384,BioTrade countries,254,French Guiana
3380,Convention on Biological Diversity (CBD),262,Djibouti
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),262,Djibouti
3382,Nagoya Protocol on Access and Benefit Sharing,262,Djibouti
3380,Convention on Biological Diversity (CBD),266,Gabon
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),266,Gabon
3382,Nagoya Protocol on Access and Benefit Sharing,266,Gabon
3380,Convention on Biological Diversity (CBD),268,Georgia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),268,Georgia
